GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid
1400000US06037310800,6037310800,"Census Tract 3108, Los Angeles County, California",,1199,19,27,11,19,26,392,694,11,543600,766,0,11,12,10,165,376,192,1168,6
1400000US06037310900,6037310900,"Census Tract 3109, Los Angeles County, California",,1712,16,26,0,27,64,702,844,33,506800,717,0,0,17,54,110,293,243,1283,13
1400000US06037311000,6037311000,"Census Tract 3110, Los Angeles County, California",,899,0,0,0,7,39,337,509,7,534800,502,0,0,17,45,117,234,89,1154,34
1400000US06037311100,6037311100,"Census Tract 3111, Los Angeles County, California",,860,8,0,27,0,39,439,347,0,470300,432,0,0,0,16,57,193,166,1292,19
1400000US06037311200,6037311200,"Census Tract 3112, Los Angeles County, California",,635,6,0,5,0,16,239,369,0,539600,498,0,0,26,12,52,148,260,1531,12
1400000US06037311300,6037311300,"Census Tract 3113, Los Angeles County, California",,938,0,9,0,0,38,323,554,14,547100,436,0,0,0,0,80,237,119,1283,26
1400000US06037311400,6037311400,"Census Tract 3114, Los Angeles County, California",,528,13,4,0,5,13,75,418,0,637000,395,0,0,0,15,34,101,245,1688,17
1400000US06037311500,6037311500,"Census Tract 3115, Los Angeles County, California",,1137,0,0,0,0,30,314,793,0,576900,1253,0,0,0,0,100,608,545,1419,0
1400000US06037311600,6037311600,"Census Tract 3116, Los Angeles County, California",,1071,12,11,0,8,36,456,512,36,508000,2562,0,0,46,44,139,1042,1291,1506,43
1400000US06037311700,6037311700,"Census Tract 3117, Los Angeles County, California",,1395,38,0,0,0,49,346,962,0,585100,1096,0,0,0,8,202,494,392,1363,14
1400000US06037311801,6037311801,"Census Tract 3118.01, Los Angeles County, California",,217,0,0,0,0,8,85,105,19,549700,1075,0,0,14,10,157,633,261,1283,29
1400000US06037311802,6037311802,"Census Tract 3118.02, Los Angeles County, California",,156,0,0,0,23,7,28,98,0,558800,1139,0,12,46,19,255,469,338,1195,8
1400000US06037320000,6037320000,"Census Tract 3200, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0
1400000US06037320100,6037320100,"Census Tract 3201, Los Angeles County, California",,1283,29,26,39,93,408,543,133,12,313000,426,0,0,0,34,49,156,187,1283,39
1400000US06037320201,6037320201,"Census Tract 3202.01, Los Angeles County, California",,227,0,0,0,39,135,18,35,0,227600,782,0,0,0,49,360,273,100,991,0
1400000US06037320202,6037320202,"Census Tract 3202.02, Los Angeles County, California",,955,19,0,0,83,500,268,85,0,279200,559,0,29,0,0,71,175,284,1509,13
1400000US06037320300,6037320300,"Census Tract 3203, Los Angeles County, California",,931,89,0,11,85,237,405,67,37,314200,872,0,0,11,161,177,333,190,1124,21
1400000US06037400204,6037400204,"Census Tract 4002.04, Los Angeles County, California",,2051,23,0,0,0,53,134,1667,174,651800,113,0,0,0,0,0,0,113,"2,000+",0
1400000US06037400205,6037400205,"Census Tract 4002.05, Los Angeles County, California",,964,0,14,32,0,0,37,473,408,932200,36,0,0,0,0,0,0,36,"2,000+",38
1400000US06037400206,6037400206,"Census Tract 4002.06, Los Angeles County, California",,1712,9,7,0,0,39,245,1380,32,627900,45,0,0,0,0,0,23,22,1495,44
1400000US06037400207,6037400207,"Census Tract 4002.07, Los Angeles County, California",,1415,23,19,0,20,54,357,761,181,603800,80,0,0,0,0,7,0,73,"2,000+",0
1400000US06037400302,6037400302,"Census Tract 4003.02, Los Angeles County, California",,693,28,0,9,19,40,399,182,16,445400,472,0,58,55,43,33,145,138,1095,0
1400000US06037400304,6037400304,"Census Tract 4003.04, Los Angeles County, California",,1229,13,0,40,0,182,827,132,35,378700,1227,0,48,33,65,148,410,523,1388,0
1400000US06037400402,6037400402,"Census Tract 4004.02, Los Angeles County, California",,1114,42,9,0,8,44,397,500,114,543400,229,0,0,0,54,0,55,120,1534,6
1400000US06037400403,6037400403,"Census Tract 4004.03, Los Angeles County, California",,925,0,0,7,0,53,456,401,8,479000,406,0,0,9,0,54,103,240,1630,0
1400000US06037400404,6037400404,"Census Tract 4004.04, Los Angeles County, California",,1312,26,10,0,0,63,135,841,237,664800,64,0,0,0,0,0,7,57,"2,000+",8
1400000US06037400501,6037400501,"Census Tract 4005.01, Los Angeles County, California",,636,12,0,4,0,13,13,389,205,862200,29,0,0,0,0,0,6,23,"2,000+",23
1400000US06037400602,6037400602,"Census Tract 4006.02, Los Angeles County, California",,712,16,0,9,40,164,447,36,0,375100,609,0,0,0,9,203,336,61,1122,0
1400000US06037400603,6037400603,"Census Tract 4006.03, Los Angeles County, California",,1213,45,37,45,153,300,433,181,19,311500,491,0,0,0,6,54,285,146,1386,38
1400000US06037400604,6037400604,"Census Tract 4006.04, Los Angeles County, California",,703,0,0,0,43,146,326,138,50,388300,281,0,0,0,0,0,198,83,1241,8
1400000US06037400800,6037400800,"Census Tract 4008, Los Angeles County, California",,590,73,95,5,5,47,202,155,8,392100,194,35,0,0,16,0,66,77,1328,20
1400000US06037400900,6037400900,"Census Tract 4009, Los Angeles County, California",,875,73,48,0,12,16,438,288,0,429100,473,0,0,0,13,57,128,275,1588,0
1400000US06037401001,6037401001,"Census Tract 4010.01, Los Angeles County, California",,943,9,0,0,0,29,236,646,23,596200,72,0,0,0,21,14,21,16,1012,4
1400000US06037401002,6037401002,"Census Tract 4010.02, Los Angeles County, California",,732,15,0,0,26,19,301,363,8,503800,866,0,72,43,0,89,420,242,1288,41
1400000US06037401101,6037401101,"Census Tract 4011.01, Los Angeles County, California",,807,24,16,0,0,60,501,173,33,437900,1030,0,15,0,108,269,332,306,1166,25
1400000US06037401102,6037401102,"Census Tract 4011.02, Los Angeles County, California",,429,104,13,0,0,29,230,37,16,383500,614,0,0,12,55,88,128,331,1550,5
1400000US06037401201,6037401201,"Census Tract 4012.01, Los Angeles County, California",,839,0,0,10,0,65,453,264,47,461000,229,0,0,0,0,1,91,137,1641,16
1400000US06037401202,6037401202,"Census Tract 4012.02, Los Angeles County, California",,1114,7,14,12,23,120,745,193,0,389200,171,0,0,0,0,0,37,134,1743,19
1400000US06037401203,6037401203,"Census Tract 4012.03, Los Angeles County, California",,1205,59,63,24,5,104,710,240,0,391700,433,0,0,0,0,11,216,206,1478,8
1400000US06037401303,6037401303,"Census Tract 4013.03, Los Angeles County, California",,708,7,6,0,0,0,162,516,17,629300,64,0,0,0,0,0,0,64,"2,000+",6
1400000US06037401304,6037401304,"Census Tract 4013.04, Los Angeles County, California",,1848,109,10,46,0,12,504,1107,60,563300,199,0,0,0,24,48,25,102,"2,000+",114
1400000US06037401311,6037401311,"Census Tract 4013.11, Los Angeles County, California",,1399,16,0,0,60,250,860,202,11,357200,911,0,13,0,110,65,183,540,1583,12
1400000US06037401312,6037401312,"Census Tract 4013.12, Los Angeles County, California",,1673,294,202,44,126,143,610,241,13,314600,118,0,0,0,13,31,13,61,1516,21
1400000US06037401500,6037401500,"Census Tract 4015, Los Angeles County, California",,1191,282,76,29,7,74,527,178,18,350600,471,0,0,18,73,156,167,57,992,41
1400000US06037401601,6037401601,"Census Tract 4016.01, Los Angeles County, California",,1605,100,410,221,61,33,368,412,0,235000,440,8,0,11,14,16,118,273,1671,24
1400000US06037401602,6037401602,"Census Tract 4016.02, Los Angeles County, California",,964,0,7,17,45,103,609,183,0,393700,840,0,0,0,44,109,468,219,1233,0
1400000US06037401603,6037401603,"Census Tract 4016.03, Los Angeles County, California",,905,107,170,52,39,9,424,104,0,350700,339,0,0,8,34,0,77,220,1801,20
1400000US06037401701,6037401701,"Census Tract 4017.01, Los Angeles County, California",,1228,184,84,22,14,111,436,377,0,425900,353,0,8,0,20,141,102,82,1020,5
1400000US06037401703,6037401703,"Census Tract 4017.03, Los Angeles County, California",,576,8,3,45,72,112,286,50,0,331600,828,0,28,35,27,212,418,108,1131,0
1400000US06037401704,6037401704,"Census Tract 4017.04, Los Angeles County, California",,937,158,33,53,64,310,277,42,0,237900,963,0,10,19,92,195,380,267,1170,10
1400000US06037401800,6037401800,"Census Tract 4018, Los Angeles County, California",,1941,0,0,0,0,64,769,1082,26,535200,683,0,0,15,0,15,346,307,1410,115
1400000US06037401901,6037401901,"Census Tract 4019.01, Los Angeles County, California",,11,0,0,0,0,0,11,0,0,-,150,0,0,0,0,65,42,43,1086,4
1400000US06037401902,6037401902,"Census Tract 4019.02, Los Angeles County, California",,1020,0,0,0,0,41,329,627,23,582200,1585,0,0,0,31,292,749,513,1287,0
1400000US06037402001,6037402001,"Census Tract 4020.01, Los Angeles County, California",,522,0,2,0,33,129,211,133,14,361800,569,24,28,38,70,52,300,57,1187,12
1400000US06037402002,6037402002,"Census Tract 4020.02, Los Angeles County, California",,786,0,0,0,42,129,554,61,0,401200,695,43,0,45,129,192,133,153,956,24
1400000US06037402101,6037402101,"Census Tract 4021.01, Los Angeles County, California",,887,8,0,29,177,369,264,40,0,264400,195,0,0,0,0,22,91,82,1448,14
1400000US06037402102,6037402102,"Census Tract 4021.02, Los Angeles County, California",,827,34,3,47,87,306,324,26,0,277600,381,0,0,0,0,0,220,161,1426,22
1400000US06037402200,6037402200,"Census Tract 4022, Los Angeles County, California",,1492,53,25,27,97,355,692,243,0,355300,604,0,0,96,59,180,93,176,970,26
1400000US06037402301,6037402301,"Census Tract 4023.01, Los Angeles County, California",,707,11,0,10,12,310,316,35,13,305700,559,0,0,0,0,91,409,59,1190,18
1400000US06037402303,6037402303,"Census Tract 4023.03, Los Angeles County, California",,339,1,0,7,48,165,96,0,22,278400,730,0,0,17,187,286,185,55,842,27
1400000US06037402304,6037402304,"Census Tract 4023.04, Los Angeles County, California",,231,71,40,5,34,49,29,3,0,147500,700,0,0,51,145,406,87,11,876,39
1400000US06037402402,6037402402,"Census Tract 4024.02, Los Angeles County, California",,1140,128,18,47,297,312,320,18,0,222100,700,0,0,20,15,74,330,261,1414,68
1400000US06037402403,6037402403,"Census Tract 4024.03, Los Angeles County, California",,818,153,160,32,58,299,116,0,0,201500,200,0,0,41,8,59,30,62,927,7
1400000US06037402404,6037402404,"Census Tract 4024.04, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,4,0,0,0,4,0,0,0,-,0
1400000US06037402405,6037402405,"Census Tract 4024.05, Los Angeles County, California",,560,41,10,0,93,286,116,7,7,247900,89,0,0,8,9,0,26,46,1534,17
1400000US06037402406,6037402406,"Census Tract 4024.06, Los Angeles County, California",,548,10,13,100,19,249,138,19,0,243100,508,0,0,35,82,132,178,81,1021,10
1400000US06037402501,6037402501,"Census Tract 4025.01, Los Angeles County, California",,375,130,23,14,128,34,29,17,0,156100,824,0,19,9,148,268,262,118,974,16
1400000US06037402502,6037402502,"Census Tract 4025.02, Los Angeles County, California",,488,10,23,19,42,209,174,11,0,253900,1148,0,15,48,136,204,542,203,1109,39
1400000US06037402600,6037402600,"Census Tract 4026, Los Angeles County, California",,1156,19,0,20,62,374,584,97,0,325100,1276,0,132,14,72,532,328,198,903,42
1400000US06037402702,6037402702,"Census Tract 4027.02, Los Angeles County, California",,434,66,0,36,78,92,162,0,0,256300,1068,0,16,38,82,574,273,85,936,24
1400000US06037402703,6037402703,"Census Tract 4027.03, Los Angeles County, California",,787,0,24,33,136,416,161,17,0,252500,406,0,0,0,24,79,165,138,1182,0
1400000US06037402705,6037402705,"Census Tract 4027.05, Los Angeles County, California",,803,3,41,27,74,511,103,36,8,239500,82,0,0,9,8,5,12,48,1640,7
1400000US06037402706,6037402706,"Census Tract 4027.06, Los Angeles County, California",,751,14,0,3,104,387,243,0,0,254000,205,0,0,0,55,0,23,127,1990,0
1400000US06037402801,6037402801,"Census Tract 4028.01, Los Angeles County, California",,347,22,26,36,11,128,119,5,0,235700,674,0,0,30,53,196,335,60,1070,68
1400000US06037402803,6037402803,"Census Tract 4028.03, Los Angeles County, California",,270,0,0,22,62,123,63,0,0,240500,436,0,0,10,64,118,156,88,1066,7
1400000US06037402804,6037402804,"Census Tract 4028.04, Los Angeles County, California",,295,5,0,28,44,137,76,5,0,257900,668,9,7,0,15,191,340,106,1130,0
1400000US06037402902,6037402902,"Census Tract 4029.02, Los Angeles County, California",,765,0,0,34,165,386,180,0,0,248800,691,0,73,43,21,219,265,70,987,0
1400000US06037402903,6037402903,"Census Tract 4029.03, Los Angeles County, California",,516,11,0,6,81,233,166,19,0,245500,464,27,7,0,35,29,197,169,1231,0
1400000US06037402904,6037402904,"Census Tract 4029.04, Los Angeles County, California",,697,5,0,92,125,313,123,39,0,240500,131,0,0,0,0,18,27,86,1686,14
1400000US06037403000,6037403000,"Census Tract 4030, Los Angeles County, California",,867,89,17,70,147,273,217,54,0,225000,670,0,0,32,69,227,166,176,1021,16
1400000US06037403200,6037403200,"Census Tract 4032, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0
1400000US06037403303,6037403303,"Census Tract 4033.03, Los Angeles County, California",,626,46,98,14,3,8,164,283,10,485500,107,0,0,0,6,3,24,74,"2,000+",24
1400000US06037403304,6037403304,"Census Tract 4033.04, Los Angeles County, California",,1398,6,0,38,10,34,212,972,126,629000,159,0,0,0,29,21,28,81,1531,20
1400000US06037403305,6037403305,"Census Tract 4033.05, Los Angeles County, California",,575,0,28,0,0,22,170,355,0,552700,126,0,0,0,17,0,18,91,1755,0
1400000US06037403312,6037403312,"Census Tract 4033.12, Los Angeles County, California",,1193,43,35,40,19,142,772,142,0,395900,332,0,0,0,7,76,40,209,1671,20
1400000US06037403316,6037403316,"Census Tract 4033.16, Los Angeles County, California",,1941,94,19,0,37,198,929,664,0,452300,438,0,0,11,0,100,176,151,1288,0
1400000US06037403317,6037403317,"Census Tract 4033.17, Los Angeles County, California",,1223,0,0,0,22,202,549,441,9,454800,174,0,0,0,0,0,53,121,1715,0
1400000US06037403318,6037403318,"Census Tract 4033.18, Los Angeles County, California",,1633,42,0,13,127,157,1077,217,0,413700,231,0,0,0,0,46,46,139,1589,0
1400000US06037403319,6037403319,"Census Tract 4033.19, Los Angeles County, California",,1076,10,13,17,154,134,257,491,0,467100,486,0,0,0,0,23,145,318,1633,0
1400000US06037403320,6037403320,"Census Tract 4033.20, Los Angeles County, California",,1336,11,14,8,0,49,219,997,38,612300,255,0,0,0,34,0,0,221,1950,36
1400000US06037403321,6037403321,"Census Tract 4033.21, Los Angeles County, California",,1675,8,34,9,13,129,648,760,74,499200,227,0,0,0,0,13,79,135,1631,0
1400000US06037403322,6037403322,"Census Tract 4033.22, Los Angeles County, California",,994,55,10,0,12,58,321,515,23,520300,227,0,0,0,40,0,0,187,1781,33
1400000US06037403323,6037403323,"Census Tract 4033.23, Los Angeles County, California",,1270,0,10,0,0,34,471,755,0,549100,324,0,0,0,0,3,17,304,"2,000+",61
1400000US06037403324,6037403324,"Census Tract 4033.24, Los Angeles County, California",,1701,12,12,33,0,97,189,797,561,726600,324,0,0,0,0,0,84,240,1729,52
1400000US06037403325,6037403325,"Census Tract 4033.25, Los Angeles County, California",,1253,0,0,0,16,8,478,728,23,556000,202,0,0,0,0,0,27,175,1957,0
1400000US06037403401,6037403401,"Census Tract 4034.01, Los Angeles County, California",,1196,0,8,0,24,32,475,617,40,524900,226,0,0,0,0,0,40,186,1829,11
1400000US06037403402,6037403402,"Census Tract 4034.02, Los Angeles County, California",,811,0,8,0,3,12,211,577,0,576200,127,0,0,0,0,18,0,109,"2,000+",20
1400000US06037403403,6037403403,"Census Tract 4034.03, Los Angeles County, California",,1456,0,15,0,0,0,101,1212,128,738300,0,0,0,0,0,0,0,0,-,17
1400000US06037403404,6037403404,"Census Tract 4034.04, Los Angeles County, California",,658,0,0,0,0,0,102,464,92,685500,74,0,0,0,0,0,0,74,"2,000+",5
1400000US06037403405,6037403405,"Census Tract 4034.05, Los Angeles County, California",,482,0,0,0,0,19,47,416,0,697100,3,0,0,0,0,0,0,3,"2,000+",0
1400000US06037403406,6037403406,"Census Tract 4034.06, Los Angeles County, California",,537,13,0,0,0,26,111,387,0,585600,224,0,0,0,0,0,79,145,1640,26
1400000US06037403407,6037403407,"Census Tract 4034.07, Los Angeles County, California",,550,0,0,0,0,5,20,310,215,914300,11,0,0,0,0,0,0,11,"2,000+",0
1400000US06037403408,6037403408,"Census Tract 4034.08, Los Angeles County, California",,1678,0,87,8,0,25,351,1189,18,583500,81,0,0,0,0,0,22,59,"2,000+",86
1400000US06037403500,6037403500,"Census Tract 4035, Los Angeles County, California",,430,13,4,0,0,0,11,355,47,795100,205,0,0,0,0,0,35,170,"2,000+",0
1400000US06037403600,6037403600,"Census Tract 4036, Los Angeles County, California",,1400,0,0,30,0,52,554,726,38,529300,651,0,0,0,0,24,209,418,1654,15
1400000US06037403702,6037403702,"Census Tract 4037.02, Los Angeles County, California",,894,0,0,10,0,52,592,225,15,434700,210,0,0,0,0,0,49,161,1912,8
1400000US06037403703,6037403703,"Census Tract 4037.03, Los Angeles County, California",,1282,70,93,24,15,130,548,357,45,426700,142,0,0,0,0,0,41,101,1819,0
1400000US06037403721,6037403721,"Census Tract 4037.21, Los Angeles County, California",,1143,84,0,32,39,84,855,49,0,372800,376,0,9,5,16,55,190,101,1189,37
1400000US06037403722,6037403722,"Census Tract 4037.22, Los Angeles County, California",,649,31,0,0,14,39,530,35,0,393900,939,0,0,0,47,158,668,66,1130,4
1400000US06037403801,6037403801,"Census Tract 4038.01, Los Angeles County, California",,1277,54,35,20,18,163,861,126,0,361200,578,8,33,39,4,55,198,241,1423,15
1400000US06037403802,6037403802,"Census Tract 4038.02, Los Angeles County, California",,1239,93,120,20,31,164,680,125,6,344300,675,8,54,9,105,40,251,208,1329,13
1400000US06037403901,6037403901,"Census Tract 4039.01, Los Angeles County, California",,703,16,0,13,0,102,500,52,20,362800,188,0,0,0,5,23,10,150,1798,28
1400000US06037403902,6037403902,"Census Tract 4039.02, Los Angeles County, California",,1002,103,60,57,14,42,588,129,9,361100,386,0,0,0,0,7,255,124,1270,24
1400000US06037404000,6037404000,"Census Tract 4040, Los Angeles County, California",,786,38,9,0,60,173,410,96,0,336000,491,0,0,0,23,0,292,176,1343,37
1400000US06037404100,6037404100,"Census Tract 4041, Los Angeles County, California",,1064,31,15,0,57,320,563,72,6,323300,297,0,0,0,0,14,170,113,1413,0
1400000US06037404201,6037404201,"Census Tract 4042.01, Los Angeles County, California",,424,4,0,22,64,124,194,16,0,298700,526,0,10,48,12,148,276,32,1041,8
1400000US06037404202,6037404202,"Census Tract 4042.02, Los Angeles County, California",,352,7,0,0,12,128,197,0,8,318400,468,0,19,29,64,75,153,128,1137,0
1400000US06037404301,6037404301,"Census Tract 4043.01, Los Angeles County, California",,448,8,9,0,8,148,215,60,0,349500,917,0,0,41,17,166,543,150,1201,22
1400000US06037404302,6037404302,"Census Tract 4043.02, Los Angeles County, California",,370,9,0,0,73,147,101,40,0,273200,182,0,0,0,0,12,140,30,1272,9
1400000US06037404401,6037404401,"Census Tract 4044.01, Los Angeles County, California",,502,33,5,4,9,143,261,47,0,328200,430,0,0,0,57,47,273,53,1257,5
1400000US06037404402,6037404402,"Census Tract 4044.02, Los Angeles County, California",,803,10,0,38,71,139,451,85,9,352600,412,0,0,0,26,42,209,135,1390,7
1400000US06037404501,6037404501,"Census Tract 4045.01, Los Angeles County, California",,368,49,49,16,50,111,84,9,0,241700,211,0,0,0,0,7,182,22,1212,0
1400000US06037404503,6037404503,"Census Tract 4045.03, Los Angeles County, California",,516,68,51,0,17,151,179,42,8,285800,192,0,0,0,0,59,53,80,1278,14
1400000US06037404504,6037404504,"Census Tract 4045.04, Los Angeles County, California",,478,25,10,0,82,174,179,8,0,268300,784,0,42,27,30,230,380,75,1070,19
1400000US06037404600,6037404600,"Census Tract 4046, Los Angeles County, California",,260,3,5,4,5,77,135,31,0,341900,92,11,0,2,18,5,41,15,1096,13
1400000US06037404701,6037404701,"Census Tract 4047.01, Los Angeles County, California",,847,16,53,52,28,389,248,61,0,257900,432,26,0,24,80,74,143,85,1043,0
1400000US06037404702,6037404702,"Census Tract 4047.02, Los Angeles County, California",,832,32,0,15,95,335,283,72,0,281400,567,54,0,35,20,38,259,161,1346,0
1400000US06037404703,6037404703,"Census Tract 4047.03, Los Angeles County, California",,291,0,0,0,22,145,107,17,0,290000,424,0,6,0,6,112,267,33,1124,0
1400000US06037404801,6037404801,"Census Tract 4048.01, Los Angeles County, California",,944,28,7,16,76,316,400,93,8,311000,827,16,44,45,53,66,484,119,1195,16
1400000US06037404802,6037404802,"Census Tract 4048.02, Los Angeles County, California",,604,7,0,21,79,181,255,61,0,306100,466,0,0,0,26,75,190,175,1325,0
1400000US06037404803,6037404803,"Census Tract 4048.03, Los Angeles County, California",,284,28,47,9,14,56,113,17,0,286700,133,0,0,0,0,27,87,19,1276,0
1400000US06037404901,6037404901,"Census Tract 4049.01, Los Angeles County, California",,711,20,0,22,53,256,319,41,0,301800,510,0,0,0,0,61,238,211,1410,33
1400000US06037404902,6037404902,"Census Tract 4049.02, Los Angeles County, California",,638,28,0,14,29,232,252,76,7,308400,232,0,0,0,0,81,83,68,1105,0
1400000US06037404903,6037404903,"Census Tract 4049.03, Los Angeles County, California",,441,0,0,0,9,207,216,9,0,303400,148,0,0,0,0,28,88,32,1298,12
1400000US06037405001,6037405001,"Census Tract 4050.01, Los Angeles County, California",,1063,11,0,19,40,629,354,10,0,280600,264,0,0,34,11,80,24,115,1159,13
1400000US06037405002,6037405002,"Census Tract 4050.02, Los Angeles County, California",,426,0,4,10,2,231,161,18,0,276700,241,0,0,15,10,56,118,42,1123,0
1400000US06037405101,6037405101,"Census Tract 4051.01, Los Angeles County, California",,830,22,0,16,43,304,412,33,0,312300,321,0,0,11,36,35,139,100,1350,0
1400000US06037405102,6037405102,"Census Tract 4051.02, Los Angeles County, California",,642,8,17,24,138,224,222,9,0,264600,688,0,91,38,27,136,304,92,1131,16
1400000US06037405201,6037405201,"Census Tract 4052.01, Los Angeles County, California",,740,45,0,15,37,256,379,8,0,306500,519,22,0,0,0,165,233,99,1120,34
1400000US06037405202,6037405202,"Census Tract 4052.02, Los Angeles County, California",,688,7,7,35,17,228,386,8,0,315100,489,9,58,25,0,263,78,56,916,14
1400000US06037405203,6037405203,"Census Tract 4052.03, Los Angeles County, California",,464,8,6,26,0,221,176,22,5,292100,267,0,0,8,0,5,161,93,1293,3
1400000US06037405301,6037405301,"Census Tract 4053.01, Los Angeles County, California",,463,38,45,0,0,90,255,23,12,339500,578,9,59,0,0,99,348,63,1172,14
1400000US06037405302,6037405302,"Census Tract 4053.02, Los Angeles County, California",,944,6,0,0,20,106,736,76,0,364000,524,0,0,0,30,51,238,205,1420,5
1400000US06037405400,6037405400,"Census Tract 4054, Los Angeles County, California",,1117,15,10,0,11,299,728,54,0,345900,184,0,0,0,0,0,56,128,1986,8
1400000US06037405500,6037405500,"Census Tract 4055, Los Angeles County, California",,1280,32,0,0,12,149,883,204,0,362300,654,0,0,0,83,177,157,237,1154,6
1400000US06037405600,6037405600,"Census Tract 4056, Los Angeles County, California",,1175,28,0,18,15,77,879,149,9,400600,348,0,55,29,20,86,93,65,957,19
1400000US06037405701,6037405701,"Census Tract 4057.01, Los Angeles County, California",,644,15,0,0,42,203,343,41,0,334800,345,0,0,0,0,72,145,128,1258,21
1400000US06037405702,6037405702,"Census Tract 4057.02, Los Angeles County, California",,948,194,75,43,10,94,406,126,0,325000,507,0,0,0,17,95,225,170,1334,9
1400000US06037405800,6037405800,"Census Tract 4058, Los Angeles County, California",,1093,18,9,7,6,409,591,53,0,319400,491,0,0,0,0,14,310,167,1407,29
1400000US06037405900,6037405900,"Census Tract 4059, Los Angeles County, California",,816,54,27,0,0,107,526,102,0,359300,361,0,0,0,7,77,49,228,1626,0
1400000US06037406000,6037406000,"Census Tract 4060, Los Angeles County, California",,1117,28,0,8,28,142,735,167,9,371200,372,0,0,8,0,12,154,198,1549,19
1400000US06037406101,6037406101,"Census Tract 4061.01, Los Angeles County, California",,615,10,0,16,31,82,425,51,0,355600,475,16,0,0,103,88,181,87,1046,10
1400000US06037406102,6037406102,"Census Tract 4061.02, Los Angeles County, California",,576,0,0,0,0,112,355,109,0,412300,1585,0,0,0,40,610,748,187,1068,24
1400000US06037406200,6037406200,"Census Tract 4062, Los Angeles County, California",,786,30,8,0,0,79,534,135,0,376200,906,0,31,70,22,300,433,50,1021,31
1400000US06037406300,6037406300,"Census Tract 4063, Los Angeles County, California",,1191,0,26,0,21,18,199,730,197,663100,474,0,0,9,0,0,201,264,1559,28
1400000US06037406402,6037406402,"Census Tract 4064.02, Los Angeles County, California",,569,4,0,27,0,32,296,192,18,464200,27,0,0,0,0,5,0,22,"2,000+",10
1400000US06037406411,6037406411,"Census Tract 4064.11, Los Angeles County, California",,438,3,11,0,13,75,280,56,0,358500,84,0,0,0,0,12,11,61,"2,000+",1
1400000US06037406412,6037406412,"Census Tract 4064.12, Los Angeles County, California",,618,8,4,0,0,22,333,251,0,469300,139,0,5,0,0,53,32,49,1090,25
1400000US06037406500,6037406500,"Census Tract 4065, Los Angeles County, California",,1122,8,0,0,38,81,867,128,0,367300,847,0,0,0,12,80,443,312,1233,0
1400000US06037406601,6037406601,"Census Tract 4066.01, Los Angeles County, California",,1247,8,0,0,0,107,942,190,0,409100,213,0,0,12,0,29,47,125,1593,36
1400000US06037406602,6037406602,"Census Tract 4066.02, Los Angeles County, California",,919,15,0,9,8,129,656,77,25,398500,328,0,0,23,0,23,153,129,1371,0
1400000US06037406701,6037406701,"Census Tract 4067.01, Los Angeles County, California",,528,7,0,0,0,18,449,54,0,415300,352,0,0,0,0,8,269,75,1377,49
1400000US06037406702,6037406702,"Census Tract 4067.02, Los Angeles County, California",,936,6,0,12,35,129,696,41,17,412000,699,19,34,0,12,16,415,203,1397,0
1400000US06037406800,6037406800,"Census Tract 4068, Los Angeles County, California",,984,13,0,0,19,91,730,131,0,366700,239,0,0,0,13,13,119,94,1411,27
1400000US06037406901,6037406901,"Census Tract 4069.01, Los Angeles County, California",,707,0,0,0,31,201,381,94,0,350400,427,0,50,0,49,50,192,86,1199,49
1400000US06037406902,6037406902,"Census Tract 4069.02, Los Angeles County, California",,652,0,0,0,18,189,383,62,0,341800,179,0,43,39,0,50,20,27,763,0
1400000US06037407001,6037407001,"Census Tract 4070.01, Los Angeles County, California",,931,45,0,32,24,338,471,21,0,307900,202,0,0,0,11,24,129,38,1159,13
1400000US06037407002,6037407002,"Census Tract 4070.02, Los Angeles County, California",,628,5,3,13,36,219,336,16,0,314800,110,0,0,0,10,0,16,84,"2,000+",22
1400000US06037407101,6037407101,"Census Tract 4071.01, Los Angeles County, California",,765,22,12,7,83,218,382,41,0,317500,318,0,13,0,0,52,135,118,1174,64
