GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187,,,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,,,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,HC01_VC128
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid,,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars),,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars)
1400000US06037403317,6037403317,"Census Tract 4033.17, Los Angeles County, California",,1223,0,0,0,22,202,549,441,9,454800,174,0,0,0,0,0,53,121,1715,0,,,1236,14,0,0,7,211,531,464,9,457200,,,1248,9,0,0,0,115,490,627,7,504500
1400000US06037403318,6037403318,"Census Tract 4033.18, Los Angeles County, California",,1633,42,0,13,127,157,1077,217,0,413700,231,0,0,0,0,46,46,139,1589,0,,,1599,72,10,14,129,144,963,267,0,420800,,,1546,46,9,0,39,134,761,557,0,453300
1400000US06037403319,6037403319,"Census Tract 4033.19, Los Angeles County, California",,1076,10,13,17,154,134,257,491,0,467100,486,0,0,0,0,23,145,318,1633,0,,,1025,19,13,17,136,141,188,502,9,498800,,,920,21,14,31,64,120,196,467,7,507900
1400000US06037403320,6037403320,"Census Tract 4033.20, Los Angeles County, California",,1336,11,14,8,0,49,219,997,38,612300,255,0,0,0,34,0,0,221,1950,36,,,1322,0,19,14,0,75,163,1001,50,633200,,,1371,0,0,16,0,68,204,894,189,674600
1400000US06037403321,6037403321,"Census Tract 4033.21, Los Angeles County, California",,1675,8,34,9,13,129,648,760,74,499200,227,0,0,0,0,13,79,135,1631,0,,,1573,20,13,6,9,101,650,717,57,497200,,,1407,24,35,8,8,71,409,737,115,564600
1400000US06037403322,6037403322,"Census Tract 4033.22, Los Angeles County, California",,994,55,10,0,12,58,321,515,23,520300,227,0,0,0,40,0,0,187,1781,33,,,914,18,0,15,0,76,232,544,29,554400,,,944,17,0,11,0,15,162,682,57,613700
1400000US06037403323,6037403323,"Census Tract 4033.23, Los Angeles County, California",,1270,0,10,0,0,34,471,755,0,549100,324,0,0,0,0,3,17,304,"2,000+",61,,,1187,13,10,0,5,0,395,742,22,578600,,,1344,18,0,0,16,0,314,955,41,638500
1400000US06037403324,6037403324,"Census Tract 4033.24, Los Angeles County, California",,1701,12,12,33,0,97,189,797,561,726600,324,0,0,0,0,0,84,240,1729,52,,,1605,17,18,28,13,54,304,684,487,699000,,,1585,48,16,13,15,14,264,612,603,731100
1400000US06037403325,6037403325,"Census Tract 4033.25, Los Angeles County, California",,1253,0,0,0,16,8,478,728,23,556000,202,0,0,0,0,0,27,175,1957,0,,,1248,32,0,0,14,7,414,766,15,566100,,,1304,38,9,0,0,8,275,942,32,621200
1400000US06037403401,6037403401,"Census Tract 4034.01, Los Angeles County, California",,1196,0,8,0,24,32,475,617,40,524900,226,0,0,0,0,0,40,186,1829,11,,,1156,9,9,0,19,26,380,690,23,552700,,,1187,12,12,0,0,14,278,780,91,599200
1400000US06037403402,6037403402,"Census Tract 4034.02, Los Angeles County, California",,811,0,8,0,3,12,211,577,0,576200,127,0,0,0,0,18,0,109,"2,000+",20,,,776,14,6,0,5,0,190,556,5,584600,,,805,18,4,0,6,5,126,626,20,622700
1400000US06037403403,6037403403,"Census Tract 4034.03, Los Angeles County, California",,1456,0,15,0,0,0,101,1212,128,738300,0,0,0,0,0,0,0,0,-,17,,,1372,6,10,0,0,0,51,1146,159,725600,,,1432,8,0,8,0,0,24,975,417,854600
1400000US06037403404,6037403404,"Census Tract 4034.04, Los Angeles County, California",,658,0,0,0,0,0,102,464,92,685500,74,0,0,0,0,0,0,74,"2,000+",5,,,621,0,0,4,6,0,88,451,72,671400,,,652,0,0,5,12,3,39,446,147,728600
1400000US06037403405,6037403405,"Census Tract 4034.05, Los Angeles County, California",,482,0,0,0,0,19,47,416,0,697100,3,0,0,0,0,0,0,3,"2,000+",0,,,451,0,0,0,0,9,43,377,22,734500,,,476,0,0,0,0,8,30,332,106,770800
1400000US06037403406,6037403406,"Census Tract 4034.06, Los Angeles County, California",,537,13,0,0,0,26,111,387,0,585600,224,0,0,0,0,0,79,145,1640,26,,,577,0,0,0,0,10,137,430,0,596900,,,621,0,7,0,0,14,93,477,30,623400
1400000US06037403407,6037403407,"Census Tract 4034.07, Los Angeles County, California",,550,0,0,0,0,5,20,310,215,914300,11,0,0,0,0,0,0,11,"2,000+",0,,,603,7,0,0,6,6,26,188,370,"1,000,000+",,,652,5,6,0,11,23,7,166,434,1133700
1400000US06037403408,6037403408,"Census Tract 4034.08, Los Angeles County, California",,1678,0,87,8,0,25,351,1189,18,583500,81,0,0,0,0,0,22,59,"2,000+",86,,,1659,29,47,10,11,30,386,1111,35,579100,,,1737,26,39,0,11,68,232,1300,61,613800
1400000US06037403500,6037403500,"Census Tract 4035, Los Angeles County, California",,430,13,4,0,0,0,11,355,47,795100,205,0,0,0,0,0,35,170,"2,000+",0,,,439,12,8,0,0,0,45,293,81,825100,,,379,0,5,0,0,0,41,208,125,886400
1400000US06037403600,6037403600,"Census Tract 4036, Los Angeles County, California",,1400,0,0,30,0,52,554,726,38,529300,651,0,0,0,0,24,209,418,1654,15,,,1367,16,0,29,0,38,662,572,50,487300,,,1428,10,0,0,0,26,565,776,51,551900
1400000US06037403702,6037403702,"Census Tract 4037.02, Los Angeles County, California",,894,0,0,10,0,52,592,225,15,434700,210,0,0,0,0,0,49,161,1912,8,,,871,7,0,10,0,101,545,208,0,420500,,,882,19,13,0,0,63,485,302,0,449800
1400000US06037403703,6037403703,"Census Tract 4037.03, Los Angeles County, California",,1282,70,93,24,15,130,548,357,45,426700,142,0,0,0,0,0,41,101,1819,0,,,1369,95,81,18,14,92,691,338,40,426500,,,1295,102,58,16,10,37,522,457,93,472500
1400000US06037403721,6037403721,"Census Tract 4037.21, Los Angeles County, California",,1143,84,0,32,39,84,855,49,0,372800,376,0,9,5,16,55,190,101,1189,37,,,1201,54,7,49,19,96,924,52,0,378200,,,1085,98,8,0,8,49,837,85,0,405300
1400000US06037403722,6037403722,"Census Tract 4037.22, Los Angeles County, California",,649,31,0,0,14,39,530,35,0,393900,939,0,0,0,47,158,668,66,1130,4,,,736,48,0,0,31,85,499,73,0,384600,,,667,44,0,0,24,69,343,187,0,426400
1400000US06037403801,6037403801,"Census Tract 4038.01, Los Angeles County, California",,1277,54,35,20,18,163,861,126,0,361200,578,8,33,39,4,55,198,241,1423,15,,,1243,28,9,35,27,149,894,101,0,368900,,,1182,65,10,29,18,148,763,149,0,372100
1400000US06037403802,6037403802,"Census Tract 4038.02, Los Angeles County, California",,1239,93,120,20,31,164,680,125,6,344300,675,8,54,9,105,40,251,208,1329,13,,,1198,122,132,33,45,261,576,23,6,302000,,,1122,167,141,20,22,187,500,85,0,315100
1400000US06037403901,6037403901,"Census Tract 4039.01, Los Angeles County, California",,703,16,0,13,0,102,500,52,20,362800,188,0,0,0,5,23,10,150,1798,28,,,712,23,11,0,0,118,549,0,11,352900,,,742,38,15,0,0,57,579,35,18,380100
1400000US06037403902,6037403902,"Census Tract 4039.02, Los Angeles County, California",,1002,103,60,57,14,42,588,129,9,361100,386,0,0,0,0,7,255,124,1270,24,,,1112,169,41,54,29,43,650,121,5,350100,,,1080,177,33,0,30,33,563,244,0,384500
1400000US06037404000,6037404000,"Census Tract 4040, Los Angeles County, California",,786,38,9,0,60,173,410,96,0,336000,491,0,0,0,23,0,292,176,1343,37,,,752,31,7,0,88,156,435,35,0,328700,,,808,8,0,7,40,98,584,71,0,357400
1400000US06037404100,6037404100,"Census Tract 4041, Los Angeles County, California",,1064,31,15,0,57,320,563,72,6,323300,297,0,0,0,0,14,170,113,1413,0,,,895,55,0,9,46,418,302,55,10,281800,,,899,80,0,9,17,313,416,64,0,308800
1400000US06037404201,6037404201,"Census Tract 4042.01, Los Angeles County, California",,424,4,0,22,64,124,194,16,0,298700,526,0,10,48,12,148,276,32,1041,8,,,394,14,0,26,72,116,166,0,0,271300,,,497,7,0,58,19,107,306,0,0,327900
1400000US06037404202,6037404202,"Census Tract 4042.02, Los Angeles County, California",,352,7,0,0,12,128,197,0,8,318400,468,0,19,29,64,75,153,128,1137,0,,,373,15,0,0,22,135,189,9,3,308400,,,412,6,0,5,4,82,247,45,23,359900
1400000US06037404301,6037404301,"Census Tract 4043.01, Los Angeles County, California",,448,8,9,0,8,148,215,60,0,349500,917,0,0,41,17,166,543,150,1201,22,,,512,39,0,0,19,141,242,71,0,333700,,,576,38,0,17,21,103,321,76,0,340800
1400000US06037404302,6037404302,"Census Tract 4043.02, Los Angeles County, California",,370,9,0,0,73,147,101,40,0,273200,182,0,0,0,0,12,140,30,1272,9,,,396,6,0,0,66,156,148,20,0,280800,,,387,4,0,0,0,125,235,23,0,336900
1400000US06037404401,6037404401,"Census Tract 4044.01, Los Angeles County, California",,502,33,5,4,9,143,261,47,0,328200,430,0,0,0,57,47,273,53,1257,5,,,433,17,5,9,31,149,209,13,0,303500,,,514,12,6,9,28,151,269,33,6,322900
1400000US06037404402,6037404402,"Census Tract 4044.02, Los Angeles County, California",,803,10,0,38,71,139,451,85,9,352600,412,0,0,0,26,42,209,135,1390,7,,,721,0,10,40,12,192,364,103,0,341300,,,687,8,26,22,14,120,397,100,0,353300
1400000US06037404501,6037404501,"Census Tract 4045.01, Los Angeles County, California",,368,49,49,16,50,111,84,9,0,241700,211,0,0,0,0,7,182,22,1212,0,,,325,47,30,11,77,46,108,6,0,191100,,,301,45,27,10,41,38,123,11,6,267200
1400000US06037404503,6037404503,"Census Tract 4045.03, Los Angeles County, California",,516,68,51,0,17,151,179,42,8,285800,192,0,0,0,0,59,53,80,1278,14,,,550,63,75,0,8,142,260,2,0,294100,,,522,64,53,3,7,112,277,6,0,311100
1400000US06037404504,6037404504,"Census Tract 4045.04, Los Angeles County, California",,478,25,10,0,82,174,179,8,0,268300,784,0,42,27,30,230,380,75,1070,19,,,432,29,0,12,93,108,190,0,0,286500,,,450,34,0,8,98,92,212,0,6,295600
1400000US06037404600,6037404600,"Census Tract 4046, Los Angeles County, California",,260,3,5,4,5,77,135,31,0,341900,92,11,0,2,18,5,41,15,1096,13,,,270,10,7,3,8,54,168,17,3,346900,,,259,10,0,0,9,43,184,10,3,351100
1400000US06037404701,6037404701,"Census Tract 4047.01, Los Angeles County, California",,847,16,53,52,28,389,248,61,0,257900,432,26,0,24,80,74,143,85,1043,0,,,754,16,22,52,45,399,153,53,14,249400,,,787,33,0,37,31,255,388,20,23,313600
1400000US06037404702,6037404702,"Census Tract 4047.02, Los Angeles County, California",,832,32,0,15,95,335,283,72,0,281400,567,54,0,35,20,38,259,161,1346,0,,,674,9,0,9,63,320,256,17,0,277100,,,645,27,0,7,24,188,353,46,0,329700
1400000US06037404703,6037404703,"Census Tract 4047.03, Los Angeles County, California",,291,0,0,0,22,145,107,17,0,290000,424,0,6,0,6,112,267,33,1124,0,,,330,27,0,0,12,118,168,5,0,306500,,,304,39,0,0,0,66,180,19,0,333300
1400000US06037404801,6037404801,"Census Tract 4048.01, Los Angeles County, California",,944,28,7,16,76,316,400,93,8,311000,827,16,44,45,53,66,484,119,1195,16,,,1007,33,7,0,83,352,419,82,31,309300,,,953,30,9,7,8,199,600,81,19,351600
1400000US06037404802,6037404802,"Census Tract 4048.02, Los Angeles County, California",,604,7,0,21,79,181,255,61,0,306100,466,0,0,0,26,75,190,175,1325,0,,,580,11,0,40,53,131,304,41,0,323900,,,491,9,0,40,27,64,336,4,11,336900
1400000US06037404803,6037404803,"Census Tract 4048.03, Los Angeles County, California",,284,28,47,9,14,56,113,17,0,286700,133,0,0,0,0,27,87,19,1276,0,,,303,41,39,11,25,54,133,0,0,276900,,,312,73,28,0,11,26,174,0,0,313200
1400000US06037404901,6037404901,"Census Tract 4049.01, Los Angeles County, California",,711,20,0,22,53,256,319,41,0,301800,510,0,0,0,0,61,238,211,1410,33,,,804,17,0,25,23,197,501,41,0,333800,,,882,17,0,46,21,161,615,22,0,341800
1400000US06037404902,6037404902,"Census Tract 4049.02, Los Angeles County, California",,638,28,0,14,29,232,252,76,7,308400,232,0,0,0,0,81,83,68,1105,0,,,669,24,0,20,23,255,317,25,5,305500,,,680,10,0,14,24,132,456,42,2,346400
1400000US06037404903,6037404903,"Census Tract 4049.03, Los Angeles County, California",,441,0,0,0,9,207,216,9,0,303400,148,0,0,0,0,28,88,32,1298,12,,,463,34,0,6,16,216,186,5,0,278900,,,425,23,0,4,16,118,229,35,0,333900
1400000US06037405001,6037405001,"Census Tract 4050.01, Los Angeles County, California",,1063,11,0,19,40,629,354,10,0,280600,264,0,0,34,11,80,24,115,1159,13,,,1035,7,0,18,56,527,414,13,0,287600,,,951,7,0,0,28,285,583,48,0,339100
1400000US06037405002,6037405002,"Census Tract 4050.02, Los Angeles County, California",,426,0,4,10,2,231,161,18,0,276700,241,0,0,15,10,56,118,42,1123,0,,,406,5,5,15,6,228,141,6,0,275000,,,410,7,5,17,12,146,186,31,6,316400
1400000US06037405101,6037405101,"Census Tract 4051.01, Los Angeles County, California",,830,22,0,16,43,304,412,33,0,312300,321,0,0,11,36,35,139,100,1350,0,,,681,15,0,12,63,342,236,0,13,269900,,,744,10,0,31,40,230,362,50,21,325100
1400000US06037405102,6037405102,"Census Tract 4051.02, Los Angeles County, California",,642,8,17,24,138,224,222,9,0,264600,688,0,91,38,27,136,304,92,1131,16,,,665,10,24,24,175,198,234,0,0,249300,,,681,0,30,18,117,253,235,28,0,274500
1400000US06037405201,6037405201,"Census Tract 4052.01, Los Angeles County, California",,740,45,0,15,37,256,379,8,0,306500,519,22,0,0,0,165,233,99,1120,34,,,757,48,0,18,45,285,350,11,0,293300,,,667,26,0,15,17,166,436,7,0,337000
1400000US06037405202,6037405202,"Census Tract 4052.02, Los Angeles County, California",,688,7,7,35,17,228,386,8,0,315100,489,9,58,25,0,263,78,56,916,14,,,601,12,0,15,18,227,329,0,0,309900,,,590,0,8,20,0,171,375,16,0,332800
1400000US06037405203,6037405203,"Census Tract 4052.03, Los Angeles County, California",,464,8,6,26,0,221,176,22,5,292100,267,0,0,8,0,5,161,93,1293,3,,,451,13,5,0,0,165,257,6,5,318600,,,502,11,4,6,0,104,301,76,0,367400
1400000US06037405301,6037405301,"Census Tract 4053.01, Los Angeles County, California",,463,38,45,0,0,90,255,23,12,339500,578,9,59,0,0,99,348,63,1172,14,,,391,30,44,0,0,86,194,13,24,330300,,,534,33,17,0,0,89,353,42,0,381500
1400000US06037405302,6037405302,"Census Tract 4053.02, Los Angeles County, California",,944,6,0,0,20,106,736,76,0,364000,524,0,0,0,30,51,238,205,1420,5,,,961,48,0,0,34,180,647,52,0,353000,,,934,43,0,0,13,126,557,195,0,414200
1400000US06037405400,6037405400,"Census Tract 4054, Los Angeles County, California",,1117,15,10,0,11,299,728,54,0,345900,184,0,0,0,0,0,56,128,1986,8,,,1063,16,0,0,11,357,661,18,0,328600,,,1119,10,0,0,7,219,836,47,0,362100
1400000US06037405500,6037405500,"Census Tract 4055, Los Angeles County, California",,1280,32,0,0,12,149,883,204,0,362300,654,0,0,0,83,177,157,237,1154,6,,,1453,20,0,0,11,158,1162,95,7,370000,,,1444,40,0,0,15,117,1110,149,13,404600
1400000US06037405600,6037405600,"Census Tract 4056, Los Angeles County, California",,1175,28,0,18,15,77,879,149,9,400600,348,0,55,29,20,86,93,65,957,19,,,1262,44,0,17,30,98,941,132,0,369600,,,1265,19,0,25,22,45,797,357,0,414200
1400000US06037405701,6037405701,"Census Tract 4057.01, Los Angeles County, California",,644,15,0,0,42,203,343,41,0,334800,345,0,0,0,0,72,145,128,1258,21,,,700,32,0,0,58,194,360,56,0,330800,,,738,14,0,0,38,103,537,38,8,364300
1400000US06037405702,6037405702,"Census Tract 4057.02, Los Angeles County, California",,948,194,75,43,10,94,406,126,0,325000,507,0,0,0,17,95,225,170,1334,9,,,875,180,38,30,19,102,431,75,0,321300,,,810,108,18,0,18,79,460,127,0,387100
1400000US06037405800,6037405800,"Census Tract 4058, Los Angeles County, California",,1093,18,9,7,6,409,591,53,0,319400,491,0,0,0,0,14,310,167,1407,29,,,1162,35,9,7,18,411,636,46,0,318200,,,1104,63,0,0,22,321,607,91,0,334000
1400000US06037405900,6037405900,"Census Tract 4059, Los Angeles County, California",,816,54,27,0,0,107,526,102,0,359300,361,0,0,0,7,77,49,228,1626,0,,,833,59,29,0,0,190,540,15,0,335700,,,841,43,16,15,5,151,553,58,0,360500
1400000US06037406000,6037406000,"Census Tract 4060, Los Angeles County, California",,1117,28,0,8,28,142,735,167,9,371200,372,0,0,8,0,12,154,198,1549,19,,,1075,35,0,0,25,142,777,96,0,355500,,,1082,32,0,0,28,105,793,124,0,369800
1400000US06037406101,6037406101,"Census Tract 4061.01, Los Angeles County, California",,615,10,0,16,31,82,425,51,0,355600,475,16,0,0,103,88,181,87,1046,10,,,449,17,5,11,7,96,289,16,8,344900,,,396,6,5,7,7,43,266,56,6,379300
1400000US06037406102,6037406102,"Census Tract 4061.02, Los Angeles County, California",,576,0,0,0,0,112,355,109,0,412300,1585,0,0,0,40,610,748,187,1068,24,,,642,25,0,0,0,76,459,82,0,366100,,,525,16,0,0,14,40,351,104,0,392500
1400000US06037406200,6037406200,"Census Tract 4062, Los Angeles County, California",,786,30,8,0,0,79,534,135,0,376200,906,0,31,70,22,300,433,50,1021,31,,,816,56,0,0,0,91,621,48,0,364000,,,759,42,0,0,0,49,569,99,0,403600
1400000US06037406300,6037406300,"Census Tract 4063, Los Angeles County, California",,1191,0,26,0,21,18,199,730,197,663100,474,0,0,9,0,0,201,264,1559,28,,,1260,0,17,0,17,41,179,778,228,702600,,,1272,2,0,0,14,63,90,779,324,805000
1400000US06037406402,6037406402,"Census Tract 4064.02, Los Angeles County, California",,569,4,0,27,0,32,296,192,18,464200,27,0,0,0,0,5,0,22,"2,000+",10,,,558,2,0,18,0,48,303,170,17,454700,,,537,0,6,0,0,32,180,319,0,546800
1400000US06037406411,6037406411,"Census Tract 4064.11, Los Angeles County, California",,438,3,11,0,13,75,280,56,0,358500,84,0,0,0,0,12,11,61,"2,000+",1,,,434,4,0,0,0,74,323,33,0,373500,,,404,10,0,0,0,54,272,68,0,408800
1400000US06037406412,6037406412,"Census Tract 4064.12, Los Angeles County, California",,618,8,4,0,0,22,333,251,0,469300,139,0,5,0,0,53,32,49,1090,25,,,683,14,6,0,0,18,414,231,0,456700,,,666,4,4,0,0,16,347,295,0,484000
1400000US06037406500,6037406500,"Census Tract 4065, Los Angeles County, California",,1122,8,0,0,38,81,867,128,0,367300,847,0,0,0,12,80,443,312,1233,0,,,1243,18,0,11,32,146,910,126,0,359600,,,1290,11,0,10,12,102,895,260,0,396600
1400000US06037406601,6037406601,"Census Tract 4066.01, Los Angeles County, California",,1247,8,0,0,0,107,942,190,0,409100,213,0,0,12,0,29,47,125,1593,36,,,1320,24,0,0,0,82,988,226,0,412000,,,1308,30,0,0,0,66,726,486,0,461600
1400000US06037406602,6037406602,"Census Tract 4066.02, Los Angeles County, California",,919,15,0,9,8,129,656,77,25,398500,328,0,0,23,0,23,153,129,1371,0,,,857,14,0,9,25,121,597,85,6,399000,,,849,7,0,0,22,59,559,202,0,435300
1400000US06037406701,6037406701,"Census Tract 4067.01, Los Angeles County, California",,528,7,0,0,0,18,449,54,0,415300,352,0,0,0,0,8,269,75,1377,49,,,541,31,0,6,0,50,429,25,0,372200,,,544,31,4,7,0,20,401,81,0,408200
1400000US06037406702,6037406702,"Census Tract 4067.02, Los Angeles County, California",,936,6,0,12,35,129,696,41,17,412000,699,19,34,0,12,16,415,203,1397,0,,,861,40,0,0,36,166,576,43,0,365200,,,859,51,7,0,13,104,501,183,0,416200
1400000US06037406800,6037406800,"Census Tract 4068, Los Angeles County, California",,984,13,0,0,19,91,730,131,0,366700,239,0,0,0,13,13,119,94,1411,27,,,1044,18,0,0,11,117,788,110,0,363900,,,1059,15,0,0,0,82,714,248,0,419600
1400000US06037406901,6037406901,"Census Tract 4069.01, Los Angeles County, California",,707,0,0,0,31,201,381,94,0,350400,427,0,50,0,49,50,192,86,1199,49,,,623,0,0,5,9,255,317,37,0,316700,,,737,0,0,19,0,246,435,37,0,340900
1400000US06037406902,6037406902,"Census Tract 4069.02, Los Angeles County, California",,652,0,0,0,18,189,383,62,0,341800,179,0,43,39,0,50,20,27,763,0,,,617,19,0,0,14,217,335,32,0,324100,,,576,11,0,0,5,84,419,57,0,366900
1400000US06037407001,6037407001,"Census Tract 4070.01, Los Angeles County, California",,931,45,0,32,24,338,471,21,0,307900,202,0,0,0,11,24,129,38,1159,13,,,1010,46,7,49,19,382,507,0,0,300400,,,958,13,7,33,32,237,571,65,0,341100
1400000US06037407002,6037407002,"Census Tract 4070.02, Los Angeles County, California",,628,5,3,13,36,219,336,16,0,314800,110,0,0,0,10,0,16,84,"2,000+",22,,,582,31,3,10,24,239,269,6,0,294200,,,601,23,3,0,9,158,332,76,0,362900
1400000US06037407101,6037407101,"Census Tract 4071.01, Los Angeles County, California",,765,22,12,7,83,218,382,41,0,317500,318,0,13,0,0,52,135,118,1174,64,,,656,43,16,6,66,229,296,0,0,289300,,,712,29,0,0,13,161,509,0,0,340700
1400000US06037407102,6037407102,"Census Tract 4071.02, Los Angeles County, California",,818,34,0,0,12,343,409,9,11,307100,410,0,0,24,34,95,170,87,1144,21,,,773,44,0,0,21,369,324,7,8,289500,,,829,13,0,0,15,263,497,33,8,333800
1400000US06037407200,6037407200,"Census Tract 4072, Los Angeles County, California",,1204,56,19,47,41,603,410,28,0,272600,368,9,10,42,11,67,120,109,1287,19,,,1129,66,32,62,31,477,447,7,7,284600,,,1104,62,35,43,7,239,692,18,8,333600
1400000US06037407301,6037407301,"Census Tract 4073.01, Los Angeles County, California",,837,23,6,47,0,249,483,29,0,328900,160,0,0,0,0,8,96,56,1375,41,,,749,5,12,57,0,278,397,0,0,307200,,,747,0,0,8,0,198,523,18,0,348000
1400000US06037407302,6037407302,"Census Tract 4073.02, Los Angeles County, California",,551,8,6,0,14,302,221,0,0,280800,168,0,0,0,0,0,64,104,1679,3,,,568,18,6,0,26,293,225,0,0,279200,,,614,21,4,0,18,188,374,9,0,330600
1400000US06037407400,6037407400,"Census Tract 4074, Los Angeles County, California",,431,14,0,0,14,57,328,18,0,379100,95,0,0,8,5,47,0,35,973,0,,,472,0,0,0,7,39,374,52,0,372800,,,477,0,0,0,4,39,349,74,11,410200
1400000US06037407501,6037407501,"Census Tract 4075.01, Los Angeles County, California",,606,2,2,42,50,221,259,30,0,294500,389,0,0,0,0,15,253,121,1389,8,,,516,17,4,14,25,145,298,13,0,321400,,,608,7,4,3,0,160,410,17,7,344500
1400000US06037407502,6037407502,"Census Tract 4075.02, Los Angeles County, California",,531,0,0,17,11,41,378,79,5,367500,286,17,0,20,36,72,76,65,996,0,,,541,6,25,5,4,79,388,29,5,356100,,,585,4,25,9,3,122,373,35,14,362600
1400000US06037407601,6037407601,"Census Tract 4076.01, Los Angeles County, California",,408,0,0,17,0,117,274,0,0,338000,749,7,11,0,246,154,271,60,955,10,,,287,0,0,14,9,135,129,0,0,292000,,,373,0,0,0,7,79,250,37,0,347200
1400000US06037407602,6037407602,"Census Tract 4076.02, Los Angeles County, California",,668,49,0,0,12,292,302,13,0,297800,294,0,0,0,12,44,38,200,1653,4,,,638,37,0,0,12,299,287,3,0,291200,,,514,8,0,0,5,130,355,16,0,351800
1400000US06037407701,6037407701,"Census Tract 4077.01, Los Angeles County, California",,498,0,0,0,55,211,232,0,0,293400,701,13,67,23,17,198,285,98,1094,0,,,453,6,0,0,68,177,184,18,0,282200,,,449,17,0,0,41,99,268,24,0,339700
1400000US06037407702,6037407702,"Census Tract 4077.02, Los Angeles County, California",,1194,20,8,17,46,470,585,48,0,308700,422,0,0,0,12,35,240,135,1350,24,,,1062,16,8,8,29,356,608,29,8,321000,,,1107,16,5,32,27,182,767,54,24,359100
1400000US06037407801,6037407801,"Census Tract 4078.01, Los Angeles County, California",,948,28,0,13,28,355,440,84,0,314800,153,0,0,0,27,35,52,39,1320,0,,,988,31,0,11,30,450,458,8,0,294500,,,990,0,19,0,17,282,643,29,0,351200
1400000US06037407802,6037407802,"Census Tract 4078.02, Los Angeles County, California",,657,26,6,17,24,154,392,38,0,335000,153,0,0,0,5,57,27,64,1370,13,,,616,20,5,19,22,150,381,19,0,326400,,,688,15,5,0,0,97,558,13,0,366600
1400000US06037407900,6037407900,"Census Tract 4079, Los Angeles County, California",,1179,20,0,22,51,239,788,52,7,339400,228,0,0,16,48,13,74,77,1138,16,,,1265,21,0,18,53,300,819,54,0,331400,,,1180,9,0,8,15,184,892,72,0,358900
1400000US06037408003,6037408003,"Census Tract 4080.03, Los Angeles County, California",,1040,0,27,9,10,270,587,124,13,360900,134,0,0,0,20,0,60,54,1446,10,,,961,10,18,0,13,258,554,92,16,350100,,,907,34,0,0,0,210,492,131,40,363300
1400000US06037408004,6037408004,"Census Tract 4080.04, Los Angeles County, California",,524,13,0,13,125,127,199,47,0,268000,333,0,0,0,0,0,191,142,1441,11,,,438,23,0,15,76,158,145,21,0,259200,,,437,5,0,2,29,106,234,61,0,343500
1400000US06037408005,6037408005,"Census Tract 4080.05, Los Angeles County, California",,1159,0,10,27,23,163,264,486,186,586000,344,0,0,0,0,0,167,177,1549,25,,,1132,0,6,20,6,165,249,471,215,602000,,,1092,8,9,9,5,94,319,427,221,589500
